tt0064116,Once Upon a Time in the West,http://image.tmdb.org/t/p/original/rVAHRtAMhV8QVXQMQ8NxNbZXCDp.jpg,http://image.tmdb.org/t/p/original/sNaQWTsQFfdhjKweXbgjSHKZ8YS.jpg,"['The Great Silence', 'The Boy Next Door', 'The Good the Bad and the Ugly', 'Saving Private Ryan', ""One Flew Over the Cuckoo's Nest"", 'Dead Man', 'Snow White and the Seven Dwarfs', 'Pale Rider', 'Lost Highway', 'Tell No One', 'La Dolce Vita', 'The Queen', 'Reservation Road', 'La Strada', 'Brain Dead', 'The Grand Duel', 'Ballast', 'Specialists', 'A Man Called Blade', 'Leolo']"
tt0061578,The Dirty Dozen,http://image.tmdb.org/t/p/original/2PKazVY2F2GhRfQyErq8QWiq0Au.jpg,http://image.tmdb.org/t/p/original/grPfCn8uG5Kj4TQJG8KEKLJMxLX.jpg,"['Captain America: The First Avenger', 'Fury', 'Mission: Impossible III', 'Mission: Impossible', ""The Sorcerer's Apprentice"", 'Inglourious Basterds', 'Salt', ""Schindler's List"", 'Saints and Soldiers', 'The Pianist', 'Rambo: First Blood Part II', ""Hart's War"", 'You Only Live Twice', 'The Monuments Men', 'The Great Escape', 'Max Manus: Man of War', 'The Thin Red Line', 'The Book Thief', 'Memphis Belle', 'The Counterfeiters']"
tt0089755,Out of Africa,http://image.tmdb.org/t/p/original/bLXD2jp0img4RJiczAwnS7m7jF9.jpg,http://image.tmdb.org/t/p/original/42NDH0EyapbN5ndDUQPxKiZBKvJ.jpg,"['Django Unchained', 'Salt', 'Silver Linings Playbook', 'Toy Story 2', 'Young Girls of Wilko', 'Madagascar: Escape 2 Africa', 'Zandalee', 'Finding Neverland', 'Get Smart', 'Sleepless in Seattle', 'Jamon Jamon', 'On the Road', ""The Lion King 2: Simba's Pride"", 'Fish Tank', 'Dancer in the Dark', 'The Fog', 'Red Dog', 'All the Pretty Horses', 'Zorba the Greek', 'Just Like a Woman']"
tt0090305,Weird Science,http://image.tmdb.org/t/p/original/6sK6ywu1dgp3QrCsT6JclKTjV0Q.jpg,http://image.tmdb.org/t/p/original/tmsjBeHUsUlVDtJdSlgmbWf1CAo.jpg,"['Mean Girls', 'The DUFF', 'It\xe2\x80\x99s a Boy Girl Thing', 'The Princess Diaries', 'American Pie', 'Me and Earl and the Dying Girl', 'American Pie Presents: The Book of Love', 'Fast Times at Ridgemont High', 'Zapped!', 'Easy A', '10 Things I Hate About You', 'Project X', 'Never Been Kissed', 'The Breakfast Club', 'Freaky Friday', 'I Know What You Did Last Summer', 'Napoleon Dynamite', 'Dawn of the Dead', 'High School Musical 3: Senior Year', 'Drillbit Taylor']"
tt0063522,Rosemary's Baby,http://image.tmdb.org/t/p/original/qSJYJ0FsP5DMJcn37fYVq0VhmNt.jpg,http://image.tmdb.org/t/p/original/lw8yJGFB2yOqcZ9BfS6kXwyvncs.jpg,"['The Evil Dead', 'Deliver Us from Evil', '[REC]\xe2\x81\xb4 Apocalypse', 'Prince of Darkness', 'The Priests', 'Goat Witch', 'Ring of Darkness']"
tt0054215,Psycho,http://image.tmdb.org/t/p/original/oVXm1eBwkgBsOlzTgsMtgkPB2Ha.jpg,http://image.tmdb.org/t/p/original/dCq6l7TbdXHPZzf6kS8IspNBHYg.jpg,"['Student Services', 'The Grand Budapest Hotel', 'Sliver', 'Lolita', 'In Her Shoes', 'Bottle Rocket', 'Room in Rome', 'Werckmeister Harmonies', ""The Devil's Rejects"", 'Psycho', 'The Night of the Hunter', 'No Good Deed', 'Monella', 'The Longest Week', 'Party Monster', 'The Two Faces of January', 'Tape', 'The Captive', '29 Palms', ""Je crois que je l'aime""]"
tt0032976,Rebecca,http://image.tmdb.org/t/p/original/e8F834ieev15kapGziv0oSY9GWA.jpg,http://image.tmdb.org/t/p/original/oC1c1elE56YMGjk3Gu7Ep36mkZo.jpg,"['Mad Max: Fury Road', 'Salt', 'Sin City: A Dame to Kill For', 'The Purge: Anarchy', 'Insomnia', 'In Her Shoes', 'Sliver', 'Laura', 'The Loft', 'A Time to Kill', 'The Immigrant', 'Conspiracy Theory', ""Boys Don't Cry"", 'On the Waterfront', 'The Killers', 'House of Wax', 'Stir of Echoes', 'Jane Eyre', 'Twin Peaks: Fire Walk with Me', 'The Woman in the Window']"
tt0038787,Notorious,http://image.tmdb.org/t/p/original/pi5YexkEQ9BZIWovB5SyPmjCBjG.jpg,http://image.tmdb.org/t/p/original/kLNkHLlnXyW4fGnUkIxiQV9nUME.jpg,"['Salt', 'Pirates of the Caribbean: The Curse of the Black Pearl', ""On Her Majesty's Secret Service"", 'Big Mommas: Like Father Like Son', 'The Watcher', 'Rebecca', 'The Big Sleep', 'Ransom', 'Arlington Road', 'Swimming Pool', 'Mickey Blue Eyes', 'Cypher', 'Suspicion', 'First Daughter', 'Absolute Power', 'Fail-Safe', 'Tortured', 'So Undercover', 'Kiss Me Deadly', 'Cat People']"
tt0050212,The Bridge on the River Kwai,http://image.tmdb.org/t/p/original/vtPR6tSHeu35rF6qTDw3Yjr9eDg.jpg,http://image.tmdb.org/t/p/original/lZheBylcVfOq12MYg1ITNmS9wX8.jpg,"['47 Ronin', 'The Last Samurai', 'Rambo', 'Seven Samurai', 'Rising Sun', 'Merry Christmas Mr. Lawrence', '13 Assassins', 'Yojimbo', 'The Karate Kid Part III', 'Lust Caution', 'Rashomon', 'Men Behind the Sun', 'Zatoichi: The Blind Swordsman', 'Sanjuro', ""Why Don't You Play in Hell?"", 'Jin-Roh: The Wolf Brigade', 'Lady Snowblood', 'The Human Condition I: No Greater Love', 'Samurai III: Duel at Ganryu Island', 'Kagemusha']"
tt0059113,Doctor Zhivago,http://image.tmdb.org/t/p/original/lP1Mn1sQ9FiSNovCyZonhKjjkRM.jpg,http://image.tmdb.org/t/p/original/xkUEYuWlG3Mw9DqBlAGGvvsCzO.jpg,"['Dances with Wolves', 'Am\xc3\xa9lie', 'Pompeii', 'Magnolia', 'Little Lips', 'The Patriot', '21 Grams', 'The Red Baron', ""L'\xc3\xaele aux trente cercueils"", 'Wilbur Wants to Kill Himself', 'Darr', 'Fort Saganne', 'Apocalypse: The First World War', 'THE CHARGE THAT SAVED THE EMPIRE - GELUVELDT-1914', 'Half Past Ten', 'Hellcats of the Navy', 'Earth', 'The Woman From Monte Carlo', 'First Ypres 1914 and the Race to the Sea', 'Arsenal']"
